country,year,vacation_days,policy,happiness_vacation,happiness_policy,log_population,log_gdp,gdp,population,gdp_cap,log_gdp_cap,democracy,corruption,lag_policy,lag_happiness_policy,lag_vacation_days,lag_happiness_vacation
Bagib,2018,33,1,116.7,100.4,14.458923223677933,26.803012393931425,436918446756.3866,1902963.9906322246,229598.9040818521,12.344089170253492,43.4,53.1,1,90.5,30,106.2
Bagib,2019,34,1,120,100.1,14.492908468349189,26.899540116702816,481195811487.83923,1968748.202124753,244417.14332412503,12.406631648353628,42.7,53.9,1,100.4,33,116.7
Gumir,2010,12,0,58,53.4,16.68762092279694,25.609314285706795,132429237843.9058,17674278.044904172,7492.766465903123,8.921693362909856,52.3,63.3,0,50.8,12,57.5
Gumir,2011,12,0,58.3,56.7,16.725649864978667,25.68453797051155,142775309681.33987,18359355.975948475,7776.705777064376,8.958888105532882,52.2,64.7,0,53.4,12,58
Gumir,2012,12,0,59.2,52,16.763678807160396,25.721398690505524,148136308541.47778,19070988.415777322,7767.626161364843,8.957719883345128,57.5,65.5,0,56.7,12,58.3
Gumir,2013,12,0,59.1,55.5,16.801707749342125,25.839256873923635,166665871205.7552,19810204.65157811,8413.132228418364,9.03754912458151,53.4,65.6,0,52,12,59.2
Gumir,2014,12,0,59.4,57.2,16.839736691523854,25.860990947198687,170327850172.99677,20578073.867044043,8277.152238518214,9.021254255674833,58.6,68.6,0,55.5,12,59.1
Gumir,2015,12,0,59.9,55.4,16.877765633705586,25.948952171669816,185988777286.48495,21375706.688814506,8700.941680857237,9.07118653796423,57.7,69.2,0,57.2,12,59.4
Gumir,2016,12,0,60.1,51.6,16.915794575887315,26.064642327104036,208799923610.35455,22204256.79285709,9403.598848556085,9.14884775121672,57.8,71,0,55.4,12,59.9
Gumir,2017,11,1,59,60.9,16.953823518069044,26.111111961427834,218731756845.31628,23064922.5731158,9483.307656981577,9.1572884433587909,57.6,70.6,0,51.6,12,60.1
Gumir,2018,11,1,59.4,58.2,16.991852460250772,26.197155292598158,238385582113.79352,23958948.874837525,9949.751274946535,9.205302832347385,60.7,72.9,1,60.9,11,59
Gumir,2019,11,1,60,60.3,17.0298814024325,26.289869491577747,261544294300.52454,24887628.795084804,10509.008168435008,9.259988089145246,62,74.7,1,58.2,11,59.4
Sizuk,2010,11,0,60.1,61,15.21193224916529,23.662008197492682,18892071950.553276,4040715.1401687097,4675.427812950083,8.450075948327392,52.9,56.9,0,54.8,10,57.9
Sizuk,2011,12,1,61.9,68.1,15.266395980060125,23.759254814982526,20821559785.587086,4266890.842532823,4879.796684282513,8.492858834922401,51.7,56.3,0,61,11,60.1
Sizuk,2012,14,1,66.4,70.7,15.320859710954961,23.80476995421379,21791154210.06142,4505726.543576723,4836.324175315626,8.483910243258828,58.6,56.1,1,68.1,12,61.9
Sizuk,2013,15,1,68.2,67.2,15.375323441849796,24.013851111944668,26858578711.24387,4757930.876300743,5645.012382383794,8.638527670094872,52.8,54.6,1,70.7,14,66.4
Sizuk,2014,17,1,72.1,68.7,15.42978717274463,24.032954455369808,27376599575.83066,5024252.138853859,5448.890465532221,8.603167282625177,55.2,56.3,1,67.2,15,68.2
Sizuk,2015,18,1,74.4,73.1,15.484250903639465,24.102959732744193,29361781972.706306,5305480.514757691,5534.236133943714,8.618708829104728,54.3,55.2,1,68.7,17,72.1
Sizuk,2016,19,1,75.8,72.5,15.538714634534301,24.198486723537204,32304963481.824,5602450.417405759,5766.22032770849,8.659772089002903,51.7,55.2,1,73.1,18,74.4
Sizuk,2017,21,1,80.2,70.6,15.593178365429136,24.27670342110979,34933197126.59504,5916042.965794102,5904.824783825079,8.683525055680654,52.7,53.1,1,72.5,19,75.8
Sizuk,2018,22,1,82.6,78.2,15.64764209632397,24.40335956116491,39650110074.01022,6247188.598828972,6346.872588646129,8.755717464840938,55.4,53.2,1,70.6,21,80.2
Sizuk,2019,24,1,86.2,83.9,15.702105827218805,24.51835396058614,44482156162.31859,6596869.835968155,6742.918576290265,8.816248133367335,57.1,54.1,1,78.2,22,82.6
Hozuz,2010,12,0,52.3,48.8,17.08902220465918,25.13424367118229,82349948746.38304,26403897.892454185,3118.8557493216695,8.04522146652311,50.5,45.1,0,50.2,13,53.9
Hozuz,2011,10,0,47.8,48.5,17.124741333814463,25.16812997883242,85188303528.85713,27364068.271936286,3113.1446787180957,8.04338864501796,37.7,47,0,48.8,12,52.3
Hozuz,2012,9,1,45.4,56.9,17.16046046296975,25.17159170498578,85483713125.70229,28359154.979355745,3014.325116102041,8.011131242016031,37.6,47,0,48.5,10,47.8
Hozuz,2013,9,1,47.2,50.5,17.19617959212503,25.233352279346793,90929678350.4755,29390427.737235237,3093.853521406057,8.037172687221762,40.4,48.9,1,56.9,9,45.4
Hozuz,2014,7,1,43.6,47.7,17.231898721280313,25.17432186676725,85717416370.88602,30459202.44120299,2814.1713998044065,7.942423145486938,38.5,52.8,1,50.5,9,47.2
Hozuz,2015,7,1,44.2,51.3,17.267617850435595,25.275600971283424,94853645910.19586,31566842.83906448,3004.8505767201063,8.007983120847829,44.8,52.8,1,47.7,7,43.6
Hozuz,2016,6,1,40.9,51.9,17.30333697959088,25.33343182976235,100500830667.77214,32714762.270933717,3072.0330423145006,8.03009485017147,40.9,55.2,1,51.3,7,44.2
Hozuz,2017,5,1,40.1,50.1,17.339056108746163,25.378834297746167,105168987456.28073,33904425.47264327,3101.9250729123623,8.039778189000003,40.4,55.5,1,51.9,6,40.9
Hozuz,2018,5,1,39.9,52.4,17.374775237901446,25.352835803032487,102469989063.83345,35137350.44473589,2916.269660827116,7.978060565131042,43.4,58.3,1,50.1,5,40.1
Hozuz,2019,4,1,40,50.4,17.410494367056728,25.422590105930094,109872902833.50975,36415110.389420405,3017.2338256986545,8.012095738873366,44.5,60.4,1,52.4,5,39.9
Hapik,2010,10,0,54.6,52.6,18.132172132468064,25.26183761017547,93557083921.80885,74938035.18425806,1248.459259597215,7.129665477707405,55,65.3,0,53,9,53.2
Hapik,2011,11,0,56.4,50.2,18.174381422240717,25.30716893068922,97895745770.23712,78168821.36508118,1252.3630785351481,7.1327875084485015,52.1,66.4,0,52.6,10,54.6
Hapik,2012,13,1,60.1,59.6,18.21659071201337,25.18875047802223,86963165250.54308,81538895.68337056,1066.5237065294075,6.972159766008858,55.8,68.7,0,50.2,11,56.4
Hapik,2013,14,1,61.7,64,18.258800001786025,25.321504334060375,99309227986.7933,85054263.2363852,1167.5984742915273,7.06270433227435,49.2,70.7,1,59.6,13,60.1
Hapik,2014,15,1,62.9,60.2,18.301009291558678,25.269022063873273,94231660790.8888,88721188.01775348,1062.1099975806528,6.968012772314594,48.7,74.8,1,64,14,61.7
Hapik,2015,16,1,64.2,59.6,18.34321858133133,25.3469330310075,101866913738.13156,92546204.07921247,1100.7141216828436,7.003714449676167,46.2,76.7,1,60.2,15,62.9
Hapik,2016,17,1,65.6,67.4,18.385427871103985,25.39517021943892,106901129346.90086,96536127.17356075,1107.369152635521,7.009742348334935,41.9,79.2,1,59.6,16,64.2
Hapik,2017,18,1,67.9,64.1,18.42763716087664,25.41982140587444,109569118459.28662,100698066.89957106,1088.0955497245334,6.9921842449978016,40.8,79,1,67.4,17,65.6
Hapik,2018,19,1,69,61.1,18.469846450649293,25.391979598875142,106560591957.00586,105039439.3705039,1014.4817279644498,6.92213314822585,41.2,82.7,1,64.1,18,67.9
Hapik,2019,20,1,71.2,64.4,18.512055740421946,25.53872768761163,123403793274.8319,109567980.42879574,1126.2760597748495,7.0266719471896835,38.4,86,1,61.1,19,69
Jusoj,2010,11,0,46.5,47.1,15.957742459259915,25.5281318176504,122103125749.62186,8518428.71997917,14333.996299486605,9.570389358390486,24.5,58.8,0,46.7,11,46.5
Jusoj,2011,12,0,48.5,43.1,16.00236451290693,25.61425923919749,133085716055.24951,8907146.703888603,14941.453248675936,9.611894726290561,27.9,60.8,0,47.1,11,46.5
Jusoj,2012,14,0,52.6,46.6,16.046986566553944,25.661241322222395,139487568873.94586,9313602.897036111,14976.757160039033,9.614254755668451,34.8,62.7,0,43.1,12,48.5
Jusoj,2013,15,0,55.7,50.1,16.091608620200955,25.787876590699728,158318805077.8193,9738606.739890065,16256.822901507418,9.696267970498774,35.2,62.9,0,46.6,14,52.6
Jusoj,2014,15,0,56.4,50.9,16.13623067384797,25.82243728615476,163886063103.4398,10183004.60978574,16094.07727714739,9.68620661230679,37.6,67,0,50.1,15,55.7
Jusoj,2015,16,0,58.4,52.7,16.180852727494983,25.92081151946622,180827887759.33414,10647681.506450087,16982.8415368917,9.739958791971237,37.8,67.2,0,50.9,15,56.4
Jusoj,2016,17,0,59.9,51.8,16.225474781141997,26.04718026693728,205185496298.25153,11133562.814441727,18429.455127526504,9.821705485795281,38.8,70,0,52.7,16,58.4
Jusoj,2017,18,0,62.5,51.9,16.270096834789012,26.107272090488774,217893465623.82898,11641616.146015463,18716.771184592497,9.837175255699762,41.3,69.7,0,51.8,17,59.9
Jusoj,2018,19,0,64.7,53.7,16.314718888436026,26.202498349758763,239662698720.52023,12172853.268081527,19688.292748006785,9.887779461322737,46,72.5,0,51.9,18,62.5
Jusoj,2019,20,0,65.9,55.5,16.359340942083037,26.306905303288186,266038082636.82382,12728332.11709691,20901.252433496527,9.94756436120515,47.4,75.5,0,53.7,19,64.7
Mojun,2010,21,0,73.1,62.1,14.695567276940585,26.06486114969649,208845618750.3255,2411036.454058602,86620.68066153319,11.369293872755906,34.6,52.1,0,55.1,19,68.2
Mojun,2011,22,0,76.1,58.3,14.723511860090568,26.167365568800264,231388873883.10577,2479362.0820927965,93325.97104485583,11.443853708709696,33.2,52.7,0,62.1,21,73.1
Mojun,2012,25,1,83.9,68.1,14.751456443240553,26.244838007494273,250027814718.60632,2549623.9692981946,98064.58431885098,11.49338156425372,43.5,50.9,0,58.3,22,76.1
Mojun,2013,27,1,89.3,71.8,14.779401026390536,26.392070818029083,289688144648.8283,2621876.9867339483,110488.8391463745,11.612669791638547,39.6,49.2,1,68.1,25,83.9
Mojun,2014,28,1,91.8,74.9,14.807345609540521,26.449957569620484,306952107157.76666,2696177.5604334683,113847.14110164819,11.642611960079963,41,50.9,1,71.8,27,89.3
Mojun,2015,31,1,98.9,79.6,14.835290192690506,26.561434334045376,343150284040.58154,2772583.7154703313,123765.5267633175,11.72614414135487,41.8,49.9,1,74.9,28,91.8
Mojun,2016,34,1,107.1,87.4,14.863234775840489,26.71803089528671,401322385566.6981,2851155.12127301,140757.82217963363,11.85479611944622,40.4,49.9,1,79.6,31,98.9
Mojun,2017,36,1,113.3,96.1,14.891179358990474,26.786816005994424,429898944831.4247,2931953.1382237594,146625.44882687545,11.89563664700395,42.8,47.5,1,87.4,34,107.1
Mojun,2018,39,1,119.9,92.9,14.919123942140457,26.88873402794934,476023960906.2905,3015040.8655780037,157883.08753653776,11.969610085808883,46.8,46.6,1,96.1,36,113.3
Mojun,2019,42,1,128.6,100.6,14.947068525290442,27.01723777571918,541299071654.96924,3100483.1907417793,174585.39148714606,12.070169250428739,51.4,47.5,1,92.9,39,119.9
Zatip,2010,11,0,35.9,32.2,17.413197050313578,23.854603616469173,22904600361.262245,36513662.01549192,627.2885023568533,6.441406566155596,43.9,61.8,0,31.6,10,34.1
Zatip,2011,12,0,36.4,27.7,17.438254667975137,23.941976766449834,24995877955.74288,37440166.92292321,667.6219688657116,6.503722098474697,38.8,66,0,32.2,11,35.9
Zatip,2012,14,1,40.3,48,17.463312285636697,23.977893254034658,25909959127.375893,38390181.149773896,674.9110931853077,6.514580968397961,45.9,69.7,0,27.7,12,36.4
Zatip,2013,14,1,39.7,34.7,17.488369903298256,24.103591288143985,29380331421.544422,39364301.22618121,746.3699470423612,6.615221384845729,40.4,73,1,48,14,40.3
Zatip,2014,15,1,41.1,38.1,17.513427520959816,24.136154198067768,30352787581.749863,40363138.81875647,751.9927456098914,6.622726677107952,40.8,78.7,1,34.7,14,39.7
Zatip,2015,16,1,42.1,33.5,17.538485138621375,24.214265052644052,32818724312.564663,41387321.11466099,792.9656578071925,6.675779914022677,37.6,81.8,1,38.1,15,41.1
Zatip,2016,17,1,43.8,35.2,17.563542756282935,24.3507319777764,37617378615.26043,42437491.21542763,886.418530829294,6.787189221493467,35.6,86.4,1,33.5,16,42.1
Zatip,2017,19,1,47.4,40,17.588600373944494,24.394101689031235,39284728363.11889,43514308.540775165,902.800243885458,6.80550131508674,43.3,88.7,1,35.2,17,43.8
Zatip,2018,19,1,47.8,47.3,17.613657991606054,24.500319400514663,43687130561.46091,44618449.24266922,979.1270495273584,6.8866614089086085,37.9,93.1,1,40,19,47.4
Zatip,2019,21,1,50.5,50.4,17.638715609267614,24.587663534851583,47674549302.64134,45750606.62988959,1042.052834147445,6.948947925583969,41.7,98.2,1,47.3,19,47.8
Bogil,2010,10,0,45.9,42.1,18.133971091543234,24.45767323012875,41863209787.30093,75072966.97472325,557.6336126610806,6.323702138585517,35.2,47.2,0,44.9,8,43.3
Bogil,2011,12,0,49.9,48.5,18.17445371073019,24.521697754876755,44631144296.14484,78174472.275347,570.9171165101636,6.347244044146564,32.6,50.2,0,42.1,10,45.9
Bogil,2012,14,0,52.8,48.9,18.21493632991715,24.507347778096072,43995261773.32255,81404110.71786532,540.4550382695495,6.292411448178921,32,52.5,0,48.5,12,49.9
Bogil,2013,16,0,54.5,44.9,18.25541894910411,24.591609780038223,47863056466.46329,84767175.89376347,564.6413952312016,6.336190830934111,24.5,54.5,0,48.9,14,52.8
Bogil,2014,18,0,59,46.3,18.295901568291068,24.579689989526898,47295925615.49915,88269180.08978695,535.8147154804201,6.28378842123583,29.8,59.4,0,44.9,16,54.5
Bogil,2015,20,0,63,45.9,18.33638418747803,24.62844236888999,49658845510.96414,91915863.32294577,540.2641471852156,6.29205818141196,25.6,61.2,0,46.3,18,59
Bogil,2016,21,0,62,49.8,18.376866806664985,24.720695495517642,54457994347.32612,95713202.74878076,568.970557701036,6.343828688852657,11.8,64.1,0,45.9,20,63
Bogil,2017,24,0,67.5,51,18.417349425851945,24.723884864720436,54631958267.46353,99667422.45832007,548.1425817980803,6.30653543886849,13.8,65.4,0,49.8,21,62
Bogil,2018,26,0,71.3,52.2,18.457832045038906,24.784374597201396,58038626339.4072,103785003.67977482,559.2197743566446,6.32654255216249,14.3,68.7,0,51,24,67.5
Bogil,2019,27,1,71.4,59.3,18.498314664225862,24.83672114746598,61157671650.01557,108072695.40170257,565.8938312095813,6.338406483240117,6.6,72.9,0,52.2,26,71.3
Kagih,2010,10,0,46.5,44.1,17.062929422860453,24.499843063418506,43666325716.003075,25723857.402579747,1697.5030234627231,7.436913640558053,55.8,55.7,0,44.1,9,43.7
Kagih,2011,11,0,48.7,46,17.109004175058523,24.692801194093075,52959917674.692566,26936806.34757181,1966.0800538615665,7.583797019034552,54,54.7,0,44.1,10,46.5
Kagih,2012,12,0,52,52.5,17.15507892725659,24.68205797670496,52394003080.99833,28206949.092083503,1857.4856468863238,7.5269790494483715,63.3,53.1,0,46,11,48.7
Kagih,2013,13,1,53.9,51.9,17.201153679454656,24.856653758004555,62388934071.92839,29536982.477327414,2112.231136671396,7.655500078549899,57.4,51.3,0,52.5,12,52
Kagih,2014,15,1,59,65.5,17.247228431652726,24.92902602928866,67071565581.678604,30929730.50782032,2168.5143866584976,7.681797597635935,70.6,51.9,1,51.9,13,53.9
Kagih,2015,16,1,61.4,60.2,17.293303183850792,25.055991480670354,76151565993.84987,32388150.347474076,2351.216885708599,7.762688296819562,71.2,49.9,1,65.5,15,59
Kagih,2016,16,1,61.7,58.8,17.33937793604886,25.28474127252666,95724611186.60144,33915338.59841929,2822.4577769971884,7.945363336477801,67,49.3,1,60.2,16,61.4
Kagih,2017,18,1,67.1,64.3,17.38545268824693,25.2985034453274,97051096551.432,35514537.8758914,2732.7146108612023,7.91305075708047,78.2,46.2,1,58.8,16,61.7
Kagih,2018,19,1,69.9,64.9,17.431527440444995,25.498275427910194,118511451254.3094,37189143.693140246,3186.7217011552093,8.066747987465199,81.3,45.8,1,64.3,18,67.1
Kagih,2019,20,1,72.4,71.3,17.477602192643065,25.59418950092785,130441345242.52502,38942711.67098282,3349.5701671879233,8.116587308284785,83.9,45.7,1,64.9,19,69.9
Kakon,2010,10,0,42.3,38.7,15.228298010448965,22.291732755710132,4799284857.35855,4107388.6124991598,1168.4516149151036,7.063434745261167,27.3,40.4,0,38.3,9,38.8
Kakon,2011,11,0,44.4,39.4,15.252267701192753,22.388156350769787,5285094573.284878,4207030.873688026,1256.252861451379,7.1358886495770335,28,39,0,38.7,10,42.3
Kakon,2012,13,0,48.7,44.8,15.276237391936542,22.390548580679287,5297752869.338133,4309090.383681796,1229.4364697942583,7.114311188742745,34.8,36.5,0,39.4,11,44.4
Kakon,2013,14,0,51.4,44.4,15.30020708268033,22.47630925545953,5772143018.087639,4413625.783178851,1307.8007292975199,7.176102172779199,30.1,33.5,0,44.8,13,48.7
Kakon,2014,16,0,56,48,15.32417677342412,22.498241406778952,5900136993.223527,4520697.1354582915,1305.1387466206345,7.174064633354831,32.9,34,0,44.4,14,51.4
Kakon,2015,17,0,58.2,48.4,15.34814646416791,22.546783046093747,6193604386.966148,4630365.9608906675,1337.6058046554028,7.198636581925838,34.4,30.9,0,48,16,56
Kakon,2016,18,0,60.2,48.1,15.372116154911698,22.637719088800942,6783229065.035592,4742695.272286011,1430.2477126610816,7.2656029338892445,35.8,29.6,0,48.4,17,58.2
Kakon,2017,20,1,65.5,59.9,15.396085845655486,22.75210615394118,7605261550.20862,4857749.611099302,1565.5935688475224,7.356020308285695,36.5,26,0,48.1,18,60.2
Kakon,2018,22,1,70,61.2,15.420055536399275,22.75879459657953,7656299397.427765,4975595.0845142845,1538.7705927390934,7.338739060180256,40.3,24.9,1,59.9,20,65.5
Kakon,2019,23,1,71.5,66.2,15.444025227143063,22.858708318067926,8460789418.307371,5096299.403426918,1660.182957974969,7.414683090924862,42.1,23.8,1,61.2,22,70
Mugip,2010,11,0,56.6,55.1,16.593564243311917,22.862558901980453,8493431202.561823,16087678.772136882,527.9463447064877,6.268994658668536,25,46.7,0,51.6,12,58.8
Mugip,2011,11,0,56.3,49.9,16.63251291129446,22.937882874674614,9157901309.283403,16726634.903760727,547.5041071904062,6.305369963380155,24.8,50.7,0,55.1,11,56.6
Mugip,2012,11,0,57.2,53.4,16.671461579277,23.077314525430065,10528108585.30646,17390968.52731006,605.3779333090939,6.405852946153065,34.9,54.5,0,49.9,11,56.3
Mugip,2013,9,0,52.4,52.2,16.710410247259542,23.230133493794895,12266447099.490051,18081687.563461356,678.3906124048689,6.519723246535353,23.5,57.7,0,53.4,11,57.2
Mugip,2014,8,0,50.2,48.9,16.749358915242084,23.24665159895371,12470748251.320662,18799839.964588992,663.3433196670991,6.497292683711628,23.9,63.8,0,52.2,9,52.4
Mugip,2015,8,0,50.5,48.6,16.788307583224626,23.31595145194703,13365618351.505152,19546515.304708652,683.7852242791043,6.527643868722404,26.6,66.3,0,48.9,8,50.2
Mugip,2016,8,0,50.4,53.7,16.827256251207167,23.471893891916274,15621185767.926584,20322846.432568684,768.6514691609644,6.644637640709107,29.6,71.1,0,48.6,8,50.5
Mugip,2017,7,0,48.7,53.8,16.86620491918971,23.601275652990676,17778854755.227562,21130011.190397494,841.4029976144612,6.735070733800967,28.8,73.3,0,53.7,8,50.4
Mugip,2018,7,0,48.8,50.2,16.90515358717225,23.599473588298036,17746844959.32158,21969234.200914606,807.8044412937596,6.694320001125785,33.5,77.8,0,53.8,7,48.7
Mugip,2019,6,0,47,48.1,16.944102255154792,23.79990056266673,21685302473.87885,22841788.725316644,949.3697159471576,6.855798307511936,35.4,83,0,50.2,7,48.8
Tozih,2010,11,0,54.2,54.4,15.753469154258918,22.744840272555624,7550202888.955551,6944559.8404622795,1087.211149793038,6.991371118296707,53.2,45.6,0,49.7,11,52.6
Tozih,2011,12,0,55.6,54.2,15.79158768170938,22.845266411001273,8347821228.157765,7214386.257017009,1157.107608431463,7.053678729291892,52.8,45.2,0,54.4,11,54.2
Tozih,2012,13,0,60.2,54.1,15.829706209159843,22.83668155482909,8276463121.360452,7494696.605850148,1104.3092945083433,7.0069753456692485,58.4,44.1,0,54.2,12,55.6
Tozih,2013,13,0,60.1,55.6,15.867824736610306,23.04536317028575,10197038483.114697,7785898.233423253,1309.6804218864456,7.177538433675444,54.9,42.8,0,54.1,13,60.2
Tozih,2014,13,1,59.2,61.7,15.905943264060769,22.93319026015169,9115027482.44689,8088414.313383267,1126.9239098403955,7.027246996090922,57.3,44.1,0,55.6,13,60.1
Tozih,2015,14,1,62.9,65,15.944061791511231,23.06663007641749,10416220342.445225,8402684.461517654,1239.6300718120617,7.122568284906258,57.6,42.6,1,61.7,13,59.2
Tozih,2016,14,1,62.2,64.6,15.982180318961694,23.14480293954301,11263158646.453392,8729165.37460321,1290.2904416523745,7.162622620581315,56.5,42.7,1,65,14,62.9
Tozih,2017,15,1,65.1,64.6,16.020298846412157,23.149047876363827,11311071665.231924,9068331.494076956,1247.3156360263,7.1287490299516705,57.3,40.2,1,64.6,14,62.2
Tozih,2018,16,1,65.9,68.9,16.058417373862618,23.192998526933977,11819287015.578167,9420675.695493497,1254.6113885686648,7.134581153071359,60.5,40.2,1,64.6,15,65.1
Tozih,2019,16,1,67.3,69,16.096535901313082,23.257391245904557,12605401454.444496,9786710.004770923,1288.012156107567,7.160855344591475,61,40.8,1,68.9,16,65.9
